voltage,ax,ay,az,gx,gy,gz
-81.496143,0.661621,0.370728,1.279663,-43.701172,83.862305,-68.359375
-71.144971,0.745239,0.255859,1.208252,-16.479492,94.970703,-82.397461
-70.944360,0.723267,0.293945,1.130615,-30.944824,99.121094,-87.158203
-70.289355,0.690552,0.119751,1.191895,-51.330566,105.529785,-85.815430
-66.363354,0.573730,-0.094849,1.181152,-25.268555,111.694336,-68.542480
-55.186377,0.371460,-0.243530,1.067139,0.244141,112.915039,-52.062988
-44.767529,0.196533,-0.235474,0.907837,10.437012,110.656738,-35.400391
-37.999951,0.013062,-0.213867,0.764526,15.197754,105.102539,-26.062012
-25.720825,-0.262573,-0.230469,0.606567,9.094238,86.059570,-15.136719
-22.469971,-0.352905,-0.245728,0.612549,2.746582,60.607910,-8.728027
-16.816626,-0.472900,-0.169800,0.515625,7.446289,52.856445,-6.408691
-11.177783,-0.666016,-0.151001,0.410278,37.536621,37.841797,-5.310059
-8.826050,-0.691772,-0.123169,0.373779,57.922363,24.719238,-3.173828
-10.463965,-0.702393,-0.034058,0.371948,47.729492,10.925293,1.281738
-11.794922,-0.766968,0.059692,0.388062,-10.925293,0.854492,5.126953
-11.959277,-1.057495,-0.002197,0.420410,-48.583984,-7.690430,7.568359
-34.189966,-1.054321,-0.107422,0.362061,-60.180664,-26.611328,24.230957
-32.190308,-0.813721,-0.276489,0.523193,-35.644531,-7.263184,27.709961
-39.992358,-0.599854,-0.405762,0.635132,-58.166504,-1.342773,19.287109
-35.237329,-0.639160,-0.223999,0.576416,-46.813965,4.821777,18.188477
-30.545142,-0.712280,0.057739,0.533936,-18.066406,8.361816,21.057129
-25.817505,-0.823486,-0.031860,0.507202,-33.325195,6.408691,16.662598
-26.504736,-0.742920,-0.193848,0.409180,-56.274414,1.464844,10.498047
-27.577075,-0.755127,-0.234497,0.484741,-51.513672,3.906250,3.417969
-30.304248,-0.799072,-0.242310,0.533447,-28.869629,6.530762,-1.220703
-31.135693,-0.879028,-0.109131,0.623535,-21.057129,7.141113,-3.845215
-28.254639,-0.855713,-0.276978,0.675537,-16.967773,8.483887,-3.295898
-26.607056,-0.836670,-0.258179,0.600342,-22.583008,7.873535,-8.544922
-25.474292,-0.825195,-0.205688,0.696045,-37.353516,6.713867,-6.164551
-19.673511,-0.813843,-0.225952,0.562256,3.051758,3.417969,1.464844
-19.049121,-0.833252,-0.168457,0.485840,-23.864746,1.708984,2.014160
-20.658032,-0.829834,-0.325928,0.501099,-33.935547,2.746582,0.793457
-23.510889,-0.849487,-0.312012,0.531982,-17.272949,0.549316,-0.061035
-22.644800,-0.765991,-0.428101,0.523071,-6.713867,0.000000,3.417969
-22.667358,-0.862915,-0.196045,0.502686,9.521484,0.061035,8.972168
-26.079346,-0.803345,-0.366333,0.428467,-15.441895,-0.244141,5.920410
-34.860278,-0.816162,-0.362061,0.455566,-12.695312,1.770020,3.112793
-45.262207,-0.878662,-0.353271,0.380127,-9.094238,-1.953125,1.953125
-54.528955,-0.804932,-0.331543,0.359009,-12.268066,-6.286621,3.356934
-50.517554,-0.763428,-0.262451,0.327881,-15.136719,-8.300781,4.455566
-0.364321,0.913330,-0.112061,0.428101,-35.278320,13.488770,16.052246
-1.180459,0.911865,-0.118774,0.432739,-8.850098,11.962891,16.723633
-2.977896,0.922119,-0.165649,0.435669,7.202148,13.061523,17.761230
-4.186392,0.905518,-0.124146,0.365601,-5.981445,14.465332,15.136719
-6.422915,0.875854,-0.147583,0.429321,-9.399414,17.395020,13.000488
-7.204409,0.864502,-0.177002,0.490356,14.465332,18.981934,13.977051
-6.546182,0.826294,-0.147583,0.460449,2.807617,20.324707,15.625000
-6.443862,0.733887,-0.107910,0.523315,10.192871,17.456055,17.761230
-6.482534,0.701416,-0.091187,0.511841,24.902344,16.235352,16.845703
-6.424526,0.872681,-0.143555,0.608276,1.647949,9.948730,15.808105
-9.030850,0.807495,-0.713623,0.747192,18.371582,20.141602,12.817383
-16.641958,0.779663,-0.284424,0.722656,18.554688,19.348145,20.080566
-31.005337,0.800293,-0.414795,0.832397,80.322266,32.043457,31.799316
-32.640029,0.753662,-0.324463,0.858398,69.091797,43.334961,36.804199
-30.599282,0.644409,-0.261719,0.894165,34.973145,54.077148,39.794922
-28.058218,0.536621,-0.366455,0.967041,23.132324,54.260254,41.442871
-21.787734,0.393066,-0.170532,0.850830,21.240234,38.208008,37.536621
-22.770645,0.464722,-0.142700,0.808472,37.231445,35.217285,26.489258
-23.246792,0.446411,-0.092773,0.851074,83.007812,26.123047,24.047852
-26.566934,0.401733,0.055298,0.885010,86.914062,20.141602,13.671875
-15.748477,0.329468,0.144165,0.793091,34.606934,10.986328,9.460449
-19.739736,0.469238,0.041382,0.754883,-37.231445,-4.150391,0.793457
-19.997549,0.355713,-0.018311,0.785278,-31.799316,-13.122559,10.864258
-23.487686,0.437988,0.166870,0.889648,46.936035,-16.174316,20.324707
-20.148208,0.678589,0.277954,0.714722,69.519043,-27.221680,26.916504
-36.582144,0.682373,0.101440,0.879395,14.831543,-25.512695,23.925781
-29.355337,0.695557,-0.059937,0.797485,2.868652,-20.629883,28.015137
-15.601040,0.757812,0.055664,0.684082,38.513184,-15.441895,34.362793
-11.142495,0.799072,0.187744,0.697021,36.926270,-18.737793,34.179688
-13.731094,0.712891,0.258057,0.740356,-27.465820,-27.343750,26.245117
-25.859561,0.381836,0.244751,0.894531,-38.452148,-36.621094,24.230957
-22.862490,0.773926,-0.012573,0.854614,59.570312,-19.897461,17.089844
-55.292080,0.164307,0.285400,0.951416,74.890137,-20.141602,29.174805
-95.363394,0.151855,0.435669,1.694214,18.249512,5.859375,26.306152
-142.318301,0.119263,0.240601,2.151611,16.784668,51.574707,3.601074
-156.352163,0.204590,0.198364,2.309204,-1.281738,110.107422,-8.056641
-152.014468,1.017334,0.409790,2.360107,-9.765625,158.996582,-5.981445
-107.697305,1.509766,0.434204,1.870728,-23.559570,196.289062,-12.329102
-46.669863,1.243530,0.214355,1.194702,-6.958008,180.053711,-16.845703
14.633921,0.904419,0.192383,0.601807,35.034180,147.705078,-20.935059
42.996519,0.523926,-0.018311,-0.178955,-6.958008,93.505859,-13.122559
48.684507,0.209473,-0.184937,-0.601929,-46.325684,38.940430,-0.610352
48.796494,0.058960,-0.178589,-0.531006,-21.606445,-16.113281,7.202148
39.006064,-0.002686,-0.069092,-0.168823,-22.155762,-67.687988,10.620117
20.736826,0.108521,0.218628,0.336792,14.038086,-123.413086,15.136719
-13.258975,0.385742,0.581299,0.719971,4.211426,-148.376465,14.831543
-67.857217,0.479614,0.669067,1.202271,20.751953,-151.245117,-0.122070
-69.251016,0.498291,0.760620,1.513916,105.590820,-114.624023,-24.963379
-44.278652,0.586060,1.000244,1.262573,115.844727,-101.806641,-44.921875
-33.356265,0.682861,0.755005,1.021362,52.795410,-102.355957,-58.044434
-31.651479,0.809082,0.710083,0.911377,45.654297,-98.937988,-68.725586
-36.201870,0.779663,0.596680,0.992920,19.348145,-92.102051,-77.697754
-36.221206,0.659912,0.726562,0.933472,50.476074,-88.378906,-59.631348
-48.837100,0.648682,0.522217,0.993896,-32.287598,-68.786621,-43.395996
-62.953140,0.492065,0.196655,1.182129,3.234863,-37.414551,-18.920898
-83.363833,0.476196,0.179810,1.336426,2.502441,-2.380371,6.713867
-101.936001,0.679932,0.191895,1.481323,0.854492,53.405762,51.269531
-120.807876,1.185791,0.268188,1.645508,15.747070,115.905762,83.923340
-103.689932,1.552124,0.626221,1.480225,-38.574219,188.781738,114.135742
-74.784316,1.970337,1.083496,1.186279,-100.524902,212.707520,139.221191
9.580796,1.293701,1.014893,0.408569,-84.716797,149.719238,88.500977
30.156650,0.535400,0.677612,0.064575,-86.059570,93.872070,53.039551
35.930845,0.201660,0.514771,-0.047241,-50.170898,40.588379,16.967773
35.239585,-0.014771,0.492676,-0.055786,-8.239746,-2.441406,-14.099121
24.656382,0.006958,0.327881,0.088867,6.225586,-37.841797,-33.935547
12.528721,0.083618,0.228638,0.297729,46.203613,-69.580078,-47.180176
3.713950,0.034058,0.174805,0.505615,44.982910,-93.627930,-50.598145
-14.978262,0.384644,0.101929,0.789307,37.597656,-125.854492,-37.719727
-34.019326,0.834961,-0.091187,0.962891,20.629883,-134.155273,-27.832031
-56.224233,1.036011,-0.088867,1.086060,24.108887,-123.962402,-8.911133
-81.682412,1.020386,-0.000610,1.475830,69.580078,-97.778320,8.239746
-87.471914,0.429688,-0.013184,1.704712,17.333984,-72.570801,19.836426
-118.298232,-0.086060,0.088745,2.012817,-4.028320,-49.377441,32.348633
-145.904312,-0.205200,0.208374,2.237671,-4.577637,-5.676270,26.306152
-155.311245,0.108032,0.510376,2.191406,-39.367676,69.946289,12.268066
-153.904556,0.549561,0.555298,2.300903,-4.882812,140.014648,-3.601074
-123.172500,1.419434,0.512817,2.101074,-17.089844,188.720703,-27.404785
-80.657607,1.697510,0.390625,1.592041,-4.516602,192.260742,-45.593262
-13.346792,1.313843,0.126709,0.860107,8.544922,156.127930,-53.588867
8.203110,1.080200,-0.036377,0.453125,12.390137,101.440430,-48.889160
24.968979,0.703613,-0.129883,0.099609,-7.812500,54.870605,-39.672852
40.930796,0.414551,-0.273682,-0.288818,-39.550781,16.601562,-13.305664
36.931479,0.331421,-0.409546,-0.176025,-13.122559,-38.635254,16.235352
8.633335,0.223877,-0.117188,0.259155,-17.272949,-77.575684,24.414062
-7.559707,0.078613,-0.142944,0.676270,-47.485352,-94.055176,23.742676
-24.916128,0.177734,0.018433,0.913574,-16.967773,-105.773926,25.085449
-53.594546,0.292603,0.080078,1.227783,22.521973,-112.915039,28.808594
-66.988711,0.498291,0.126221,1.461060,35.339355,-99.548340,34.057617
-68.413931,0.548340,0.110718,1.420288,35.278320,-80.932617,48.156738
-57.833950,0.395386,0.092896,1.234009,51.879883,-65.856934,55.053711
-58.285928,0.316650,0.118896,1.199219,55.236816,-56.945801,62.377930
-57.183779,0.445801,0.147217,1.280029,70.312500,-39.611816,69.335938
-49.213345,0.495972,0.217773,1.199585,46.936035,-20.690918,75.134277
-44.965884,0.505249,0.193115,1.117310,46.264648,-2.502441,78.430176
-37.983193,0.262451,0.192749,1.074707,66.345215,8.056641,75.439453
-61.553701,0.022095,0.097290,1.310791,75.378418,13.366699,72.570801
-97.496792,0.031250,0.170776,1.511475,40.649414,44.433594,57.434082
-112.425747,-0.102051,-0.084473,1.859741,24.597168,86.181641,44.982910
-100.032217,0.160400,-0.159058,1.779541,44.738770,101.562500,25.329590
-78.625723,0.667358,-0.031982,1.451904,-18.066406,108.642578,16.601562
-42.957363,0.951904,-0.020508,1.302490,29.174805,94.543457,11.657715
-4.739883,1.477295,0.439819,0.788452,41.503906,76.904297,7.751465
10.337314,1.440796,0.203125,0.290405,-6.042480,59.082031,2.136230
24.055356,0.920654,0.208374,0.146484,-81.115723,25.329590,11.596680
16.329038,0.483154,0.042236,0.358032,-60.363770,-1.892090,11.840820
-1.114395,0.276978,-0.024658,0.480347,49.072266,-31.127930,6.652832
-8.868105,-0.020630,0.128540,0.592773,24.902344,-44.677734,7.629395
-23.205703,0.047729,0.060181,0.745483,-41.503906,-54.260254,3.295898
-33.358682,0.093994,-0.081177,0.963013,0.183105,-60.729980,3.967285
-44.446230,0.136597,-0.024414,1.163696,26.855469,-66.467285,10.192871
-50.162417,0.142212,0.061523,1.221558,15.319824,-63.964844,15.075684
-60.993765,0.174927,0.046631,1.282349,18.920898,-54.687500,15.502930
-63.854678,0.057739,0.134399,1.325439,13.916016,-45.837402,13.061523
-71.692178,-0.003052,0.179810,1.457520,27.893066,-34.729004,13.610840
-76.869375,-0.087402,0.221313,1.521729,26.611328,-12.268066,10.131836
-94.364370,0.084595,0.274536,1.570190,0.061035,11.779785,2.990723
-92.438833,0.221313,0.210815,1.646851,-19.897461,49.743652,-10.009766
-88.626431,0.390381,0.166504,1.574951,-23.620605,79.040527,-16.113281
-75.665713,0.617554,0.142090,1.439453,-44.067383,101.074219,-18.310547
-63.137637,0.737793,0.143433,1.331543,-51.147461,111.511230,-11.474609
-50.516909,0.804443,0.068726,1.195679,-36.682129,115.478516,-5.859375
-19.564102,0.703125,0.023315,0.804199,-26.733398,107.543945,5.065918
0.637925,0.420776,-0.025513,0.544189,-42.785645,76.721191,16.845703
13.501157,0.208130,-0.228882,0.297485,-27.770996,47.058105,23.437500
15.956016,0.051514,-0.225342,0.224731,-1.403809,13.916016,30.761719
10.761899,-0.082886,-0.228638,0.305542,-8.544922,-12.634277,34.179688
6.566001,-0.177856,-0.258545,0.401123,-11.779785,-42.236328,40.527344
-4.001895,-0.392456,-0.282104,0.565308,2.990723,-68.176270,53.710938
-26.856167,-0.311157,-0.133545,0.795044,26.489258,-80.810547,69.335938
-38.871035,-0.226929,0.094727,0.948120,9.643555,-76.049805,81.298828
-40.312368,-0.122925,0.131470,0.987793,-8.117676,-71.350098,88.317871
-36.281631,0.082397,0.168213,1.001831,19.104004,-66.711426,89.111328
-31.649868,0.118530,0.228760,0.975708,8.178711,-67.016602,84.960938
-41.738394,0.264648,0.203613,1.141968,32.470703,-69.580078,71.228027
-48.953115,0.183350,0.266357,1.211060,49.377441,-63.110352,65.734863
-62.134585,0.098267,0.348755,1.359131,38.696289,-47.424316,58.654785
-78.727236,-0.017578,0.388916,1.501465,41.870117,-21.606445,44.616699
-112.139736,0.066650,0.451782,1.860840,30.456543,8.789062,21.179199
-132.433608,0.444214,0.520996,2.029663,-9.155273,60.974121,0.000000
-118.821914,0.648193,0.491211,1.909668,-7.141113,114.990234,-18.798828
-86.874917,0.766357,0.349854,1.619385,-54.809570,139.404297,-27.465820
-55.002847,0.793945,0.167358,1.269409,-42.358398,142.333984,-23.986816
-9.208096,0.662231,0.145874,0.698853,-50.720215,124.450684,-17.456055
21.375718,0.543335,-0.080078,0.275879,-59.692383,91.003418,-7.385254
37.699277,0.238525,-0.132935,-0.123291,-31.677246,46.569824,0.793457
38.760337,0.086914,-0.180298,-0.209595,-14.709473,0.732422,5.126953
37.578428,-0.006104,-0.220215,-0.086426,-6.042480,-49.072266,7.568359
27.457676,-0.064697,-0.260986,0.082642,17.150879,-88.745117,15.991211
-0.760708,0.051147,-0.096191,0.504517,33.203125,-123.718262,30.151367
-28.505361,0.247192,0.077759,0.963623,64.392090,-135.864258,41.564941
-62.564004,0.508301,0.249390,1.363159,51.696777,-138.305664,46.020508
-81.360146,0.673828,0.299927,1.662598,18.249512,-130.432129,46.813965
-81.507583,0.741943,0.217407,1.704224,26.062012,-110.046387,47.180176
-76.199868,0.774780,0.255737,1.426270,48.400879,-82.153320,43.579102
-64.287319,0.296143,0.268433,1.188477,-8.728027,-60.485840,38.269043
-68.760366,0.192261,0.152588,1.295654,14.465332,-33.142090,24.047852
-98.316152,0.054321,0.380005,1.475586,32.897949,13.183594,3.173828
-110.141689,0.043091,0.422119,1.738159,-3.967285,70.800781,-24.475098
-112.957485,0.243408,0.414917,1.910278,-5.798340,111.328125,-42.480469
-121.586147,0.666382,0.603027,1.953979,-3.295898,136.169434,-48.645020
-79.820522,1.006226,0.507935,1.847290,-50.781250,141.052246,-63.049316
-38.716348,0.775391,0.163208,1.161865,-65.185547,123.413086,-40.283203
-12.927041,0.744751,-0.027466,0.787231,-33.996582,105.957031,-26.123047
13.446372,0.582642,-0.174194,0.281738,-14.465332,84.289551,-16.174316
31.893662,0.307617,-0.363281,0.109375,7.202148,35.156250,-5.249023
33.477598,0.211670,-0.342407,-0.016968,-30.395508,-11.352539,8.544922
28.952988,0.214478,-0.306885,0.004395,-16.784668,-44.677734,18.859863
17.029966,0.190674,-0.095459,0.237793,6.042480,-81.298828,28.625488
-12.397720,0.285767,0.145264,0.613403,5.432129,-103.942871,27.221680
-31.510488,0.495972,0.041138,0.995361,20.324707,-119.079590,16.906738
-60.068862,0.641846,0.059692,1.293579,56.823730,-122.375488,13.732910
-61.913833,0.656494,0.178223,1.292114,16.052246,-101.684570,17.639160
-67.599404,0.667969,0.140747,1.450684,-6.530762,-98.388672,18.676758
-77.671011,0.588135,0.315796,1.445312,41.137695,-76.354980,8.605957
-90.685708,0.101807,0.300171,1.650879,22.338867,-51.330566,3.662109
-118.514150,-0.188354,0.461548,1.875000,5.615234,-7.690430,-17.395020
-115.237515,0.159790,0.669189,1.801392,-32.714844,41.442871,-32.348633
-116.122134,0.520386,0.525391,1.804810,-33.508301,99.365234,-45.043945
-79.690005,1.026001,0.390625,1.530518,-14.221191,153.198242,-57.800293
-38.264370,0.874268,0.213501,1.132935,-38.818359,134.887695,-59.204102
-10.391616,0.673584,0.029419,0.674438,-80.688477,116.149902,-48.828125
10.731284,0.513428,-0.107056,0.375244,-39.306641,92.651367,-37.536621
21.097764,0.302856,-0.160400,0.157959,6.042480,61.096191,-28.808594
27.579331,-0.010498,-0.080688,0.023438,21.484375,30.334473,-21.789551
31.469077,-0.191040,-0.202026,0.081421,13.305664,-11.657715,-6.408691
18.021738,-0.198730,-0.266846,0.245605,-0.427246,-56.945801,7.202148
1.592637,0.008057,-0.265625,0.477905,43.457031,-86.975098,24.902344
-14.257998,0.175903,-0.143921,0.714233,41.931152,-101.074219,47.973633
-41.070498,0.418945,0.107910,1.026611,-2.319336,-110.229492,65.307617
-68.262466,0.583130,0.162354,1.461060,17.395020,-118.347168,75.805664
-77.739492,0.737793,0.273071,1.442993,71.716309,-98.571777,92.163086
-58.791885,0.784668,0.312012,1.269409,37.048340,-65.551758,104.492188
-41.675552,0.703613,0.267822,1.060303,46.997070,-45.837402,109.497070
-29.436709,0.671631,0.285156,0.903809,61.035156,-24.780273,109.619141
-31.157607,0.599609,0.331665,0.914917,42.785645,-14.099121,103.576660
-35.306777,0.526489,0.358643,1.042725,19.714355,-6.835938,86.425781
-49.989199,0.482666,0.398682,1.161011,-6.469727,0.183105,63.232422
-72.588882,0.348389,0.396606,1.406494,4.760742,19.958496,35.217285
-115.928774,0.345337,0.454712,1.717896,42.175293,62.927246,7.873535
-116.608755,0.447021,0.560181,1.915527,48.400879,130.004883,-34.484863
-87.858633,0.358398,0.487305,1.697510,3.417969,147.094727,-53.405762
-75.242739,0.413818,0.263184,1.495728,-57.861328,144.409180,-54.931641
-60.403213,0.428711,0.052368,1.257446,-36.499023,139.526367,-47.851562
-42.066299,0.403198,0.041016,0.933350,-22.583008,141.052246,-43.212891
-5.284512,0.068604,-0.140747,0.490967,-60.241699,134.704590,-30.273438
22.655112,-0.149414,-0.330444,0.197754,-50.292969,109.985352,-13.061523
40.139634,-0.360718,-0.345459,-0.213745,-28.686523,65.185547,-1.525879
46.314243,-0.397339,-0.411133,-0.540161,-59.326172,24.963379,8.666992
43.558066,-0.431641,-0.488281,-0.412231,-58.288574,-32.958984,21.301270
34.764243,-0.432739,-0.510986,-0.161865,-14.160156,-64.880371,24.841309
13.835508,-0.333740,-0.379883,0.217773,7.690430,-91.003418,40.527344
-8.764175,-0.210083,-0.237061,0.589844,17.639160,-101.318359,55.603027
-19.926650,-0.119751,0.236450,0.810181,24.963379,-104.003906,69.335938
-30.430093,0.028564,0.362427,0.971558,-6.896973,-110.900879,65.490723
-36.573281,0.111938,0.430786,1.119629,31.616211,-113.952637,47.546387
-35.659658,0.173828,0.685059,1.095459,73.669434,-103.698730,29.296875
-37.123550,0.192505,0.869507,1.106201,57.250977,-98.022461,5.249023
-44.466372,0.386475,0.905029,1.165405,17.883301,-96.191406,-34.240723
-50.300186,0.521484,0.871216,1.215210,7.812500,-89.538574,-68.969727
-54.023965,0.563843,0.747314,1.220581,23.620605,-75.805664,-97.534180
-46.507925,0.647949,0.698853,1.118164,-2.502441,-67.687988,-114.501953
-33.759097,0.772217,0.483154,1.044067,-27.954102,-56.213379,-121.948242
-15.160342,0.731201,0.248535,0.799316,-18.066406,-57.861328,-111.083984
-18.639199,0.754517,0.154663,0.752686,-33.020020,-58.898926,-84.777832
-20.804824,0.672485,-0.064819,0.728638,-37.902832,-51.879883,-59.692383
-29.862905,0.640381,-0.201050,0.844849,8.178711,-42.663574,-30.273438
-52.954849,0.432739,-0.511230,1.155640,-7.202148,-40.283203,-10.131836
-54.670913,0.561401,-0.329468,1.233032,-9.338379,-23.315430,41.870117
-57.508462,0.665405,-0.148560,1.158936,-10.314941,-5.615234,68.725586
-62.692104,0.824341,-0.074341,1.194336,10.498047,18.310547,103.027344
-68.989175,1.072388,0.026245,1.237549,3.234863,46.325684,127.441406
-73.217300,1.210327,-0.006836,1.306030,3.417969,83.068848,138.427734
-75.799453,1.366211,0.267334,1.317749,8.789062,109.008789,138.244629
-74.841519,1.278076,0.527222,1.337769,-63.903809,121.826172,132.873535
-66.268447,1.112549,0.385498,1.331299,-97.900391,117.980957,124.938965
-35.541226,0.665771,0.215454,0.948120,-59.387207,117.431641,111.999512
-11.199697,0.358398,0.110596,0.621460,-40.588379,110.412598,100.036621
0.894932,0.047852,0.017944,0.487427,-36.682129,90.087891,81.298828
3.986265,-0.218506,-0.029175,0.391235,-39.428711,61.218262,59.997559
2.863975,-0.344971,-0.176147,0.455688,-38.879395,39.184570,46.020508
-2.178677,-0.417969,-0.260986,0.450684,-17.944336,21.484375,43.762207
0.223008,-0.522217,-0.242798,0.427979,-26.672363,10.192871,49.621582
-3.147085,-0.580811,-0.230469,0.462646,-41.992188,-4.516602,52.246094
-3.369448,-0.641846,-0.230957,0.515503,-8.544922,-11.962891,58.654785
-7.012661,-0.722412,-0.153198,0.550903,2.502441,-21.850586,69.396973
-5.907290,-0.671021,-0.087524,0.544922,-9.948730,-29.418945,72.814941
-12.327627,-0.721191,-0.001099,0.571289,-38.574219,-32.043457,71.716309
-18.847866,-0.660278,0.116943,0.746094,-31.250000,-37.292480,72.021484
-18.281484,-0.588867,0.148071,0.725098,-16.052246,-36.804199,71.350098
-11.901431,-0.628540,0.112183,0.615723,-43.090820,-37.719727,63.415527
-13.559487,-0.747925,0.024292,0.663818,-67.321777,-56.335449,61.157227
-18.826919,-0.532471,0.161133,0.755859,-39.184570,-72.082520,69.152832
-23.784976,-0.442627,0.269653,0.783447,-36.193848,-84.350586,74.096680
-50.926187,0.530518,0.128174,0.868286,-84.716797,-73.242188,38.818359
-69.794839,0.092163,-0.131104,1.436279,-26.794434,-49.072266,21.911621
-66.044473,-0.061890,-0.049316,1.279053,5.615234,-34.301758,13.977051
-47.990347,-0.108154,-0.079346,1.120239,-36.865234,-15.747070,13.793945
-38.505264,-0.046509,-0.156982,0.992798,-37.414551,-12.878418,7.568359
-39.954653,-0.002563,-0.294922,1.053955,-0.915527,-14.038086,-2.258301
-35.560562,-0.040771,-0.116943,0.964600,6.103516,-10.009766,-5.554199
-36.322720,-0.091797,-0.090698,0.949585,-26.733398,-7.080078,-10.253906
-37.337051,-0.115845,-0.288574,1.035889,-19.714355,-2.990723,-15.197754
-36.894741,-0.110474,-0.362793,1.011963,41.503906,0.610352,-14.953613
-38.683315,-0.198730,-0.059326,0.990479,50.659180,-0.244141,-17.272949
-38.768716,-0.162231,-0.059692,1.029297,-14.038086,-0.183105,-26.123047
-39.576797,0.042236,-0.462280,1.114136,7.019043,1.586914,-14.892578
-37.423257,0.007202,0.008911,1.010498,18.737793,0.366211,-22.094727
-36.346084,0.064087,-0.110474,0.988647,20.568848,-3.295898,-18.676758
-36.848013,0.110352,-0.067139,0.932129,23.681641,-1.220703,-14.099121
-37.814810,0.062744,-0.156494,1.009155,13.305664,-3.479004,-12.634277
-38.427920,0.092285,-0.170532,1.000122,-6.774902,-1.892090,-12.268066
-40.943203,0.017578,-0.090698,1.026367,-11.352539,-0.122070,-6.103516
-42.295913,0.008789,-0.126221,1.083008,-13.061523,-1.281738,1.159668
-43.758999,0.036621,-0.172852,1.108154,-10.009766,-1.464844,10.803223
-51.080874,0.056152,-0.197876,1.061523,2.258301,-2.746582,19.226074
-61.649575,0.103394,-0.106934,0.986328,4.943848,-7.446289,24.353027
-70.365249,0.187744,-0.176392,0.910645,-6.103516,-13.732910,29.296875
